Wavenumbercm-1,00:09:28
4000,-0.0116193296230304
3996,-0.0120239942010706
3992,-0.0125270002539575
3988,-0.012912888358223
3984,-0.0131082296444055
3980,-0.0133229452990853
3976,-0.0137131788278076
3972,-0.0140680772687219
3968,-0.0141095228079508
3964,-0.0139589265388012
3960,-0.0139478529649633
3956,-0.014114275333931
3952,-0.014247359825494
3948,-0.0142730229096141
3944,-0.0142839061490333
3940,-0.0143234364685043
3936,-0.0144351139830551
3932,-0.0146666743108045
3928,-0.0148031014178518
3924,-0.0144705021453469
3920,-0.0137900495653168
3916,-0.0134846539036023
3912,-0.0138689437963082
3908,-0.0143753464286026
3904,-0.014387685306467
3900,-0.0141087047080614
3896,-0.0140551956771473
3892,-0.014045983268208
3888,-0.0136779234835458
3884,-0.0132466261949159
3880,-0.0133745929765602
3876,-0.0139904938286006
3872,-0.0145274196415716
3868,-0.0147413176041983
3864,-0.014674575347112
3860,-0.0141420717082401
3856,-0.0131179939179911
3852,-0.0124567239824357
3848,-0.0129369910014791
3844,-0.0139536661181669
3840,-0.0144549688888782
3836,-0.0142271114354294
3832,-0.0139247738135389
3828,-0.0139408541021161
3824,-0.0140941573752095
3820,-0.0143109081628519
3816,-0.0146627962286149
3812,-0.0149282878921962
3808,-0.014890145344739
3804,-0.0147937457979182
3800,-0.0149320958126836
3796,-0.0150250668163338
3792,-0.0147805342741762
3788,-0.014553308289481
3784,-0.0147305728369109
3780,-0.0149498723939086
3776,-0.0146376684160588
3772,-0.0140936146514629
3768,-0.0141019677417264
3764,-0.0146273456373894
3760,-0.0148618283779257
3756,-0.0144618001778173
3752,-0.0137999611392638
3748,-0.0132474101392718
3744,-0.0128714371861921
3740,-0.0129165078194919
3736,-0.0135738748891764
3732,-0.0142796777413851
3728,-0.0143643460133168
3724,-0.0140645482082335
3720,-0.0138380169125616
3716,-0.0133613407571761
3712,-0.0121531199444669
3708,-0.0107290020572055
3704,-0.0100136282732496
3700,-0.00991649391573833
3696,-0.00979094609164001
3692,-0.00969639703280195
3688,-0.010082786067404
3684,-0.0106428425284829
3680,-0.010855234780375
3676,-0.0110608559235672
3672,-0.0116873024663462
3668,-0.0119565523473325
3664,-0.0111264396828395
3660,-0.00989097475175164
3656,-0.00935273023334873
3652,-0.00973626481294065
3648,-0.0102182574359369
3644,-0.0104074273037707
3640,-0.0107074407652123
3636,-0.0111380497486651
3632,-0.0114334496863241
3628,-0.011734028463461
3624,-0.0121955525347649
3620,-0.0122804314937527
3616,-0.0116661193337955
3612,-0.0111736416598476
3608,-0.0115681087003099
3604,-0.0121933689745777
3600,-0.0121137019580766
3596,-0.0115704199410229
3592,-0.0113164297858141
3588,-0.0113455060961688
3584,-0.0113243372926827
3580,-0.0116265849209885
3576,-0.0124406601610145
3572,-0.0128457355065581
3568,-0.0121241762828972
3564,-0.0113000168351729
3560,-0.0116055748208708
3556,-0.0122724916921971
3552,-0.0119249652595859
3548,-0.0108880091168767
3544,-0.0105877302436887
3540,-0.0111791432238055
3536,-0.0116242499550317
3532,-0.0116942201073707
3528,-0.0120301698390532
3524,-0.01263780969825
3520,-0.0128886057458006
3516,-0.0128677229973923
3512,-0.0131800146222708
3508,-0.0137286935427399
3504,-0.0139554099387905
3500,-0.0139966065554436
3496,-0.0142571005601117
3492,-0.0143283372642079
3488,-0.0136441396679164
3484,-0.0127100337437426
3480,-0.0124048071613617
3476,-0.0124613708508713
3472,-0.011971117968648
3468,-0.0110264889119763
3464,-0.0104632020972917
3460,-0.0103412734302186
3456,-0.00992343810411998
3452,-0.00885778666063289
3448,-0.00727477884361334
3444,-0.00510687985554733
3440,-0.0025415915166186
3436,-0.00079757815285533
3432,-0.00112078763488184
3428,-0.00319731306645171
3424,-0.00565045698617077
3420,-0.00770317092032584
3416,-0.00922497107235841
3412,-0.00988755343237993
3408,-0.00959204630271964
3404,-0.00915871419240732
3400,-0.00943715440999166
3396,-0.0101047624570655
3392,-0.0103334587201059
3388,-0.0101313645104378
3384,-0.0100193145507257
3380,-0.00993732791707404
3376,-0.0095118580480192
3372,-0.00898269169985082
3368,-0.00884117201863878
3364,-0.00890453126611875
3360,-0.00866723592039753
3356,-0.00817913313766057
3352,-0.00774532214740612
3348,-0.00724567966992002
3344,-0.00660468490927547
3340,-0.00642442417363748
3336,-0.00717928348142355
3332,-0.00825084560449426
3328,-0.00870279812843126
3324,-0.00851069214355381
3320,-0.00818458904095262
3316,-0.00777630852729539
3312,-0.007155997009861
3308,-0.00669443378169076
3304,-0.0067517231843782
3300,-0.00702923110675661
3296,-0.00731850171217761
3292,-0.00817814356646267
3288,-0.00986754570254211
3284,-0.0113687838100386
3280,-0.011624649845328
3276,-0.0110684860420911
3272,-0.0108504968184488
3268,-0.011098564671744
3264,-0.0111247351636925
3260,-0.0108418147003041
3256,-0.0106765422654561
3252,-0.0105085656904918
3248,-0.00994115473797853
3244,-0.00928409164649683
3240,-0.00912902836292556
3236,-0.00924831493870171
3232,-0.00897452533372759
3228,-0.00838868610316917
3224,-0.00810337409184931
3220,-0.00815243291880949
3216,-0.00810018979606946
3212,-0.00795227061566351
3208,-0.00795075532883953
3204,-0.00781532553606107
3200,-0.00714547279059314
3196,-0.00627640286080224
3192,-0.00579673502086043
3188,-0.00555630264528231
3184,-0.00508786850989282
3180,-0.00458988621261272
3176,-0.00452745842901247
3172,-0.00461462847504594
3168,-0.00421581829253416
3164,-0.00343992500656494
3160,-0.00285857273447594
3156,-0.00243518135858766
3152,-0.00171350840816083
3148,-0.000816836777819616
3144,-0.0002620741664016
3140,6.667810164807E-05
3136,0.000778336750230509
3132,0.00193202443867963
3128,0.003140830089213
3124,0.00465152879594295
3120,0.00738959125380729
3116,0.0117646816798995
3112,0.0171228873195273
3108,0.02254551113969
3104,0.0278930171921012
3100,0.0339679901241155
3096,0.0417702402631273
3092,0.0511482223915429
3088,0.0596221648982909
3084,0.0633549210068879
3080,0.0609102651324872
3076,0.0559132031047585
3072,0.0539867949577314
3068,0.0571392324312271
3064,0.0621699680120474
3060,0.0643426207838937
3056,0.0622594815958079
3052,0.0585193561857329
3048,0.0567104385970662
3044,0.0589943666339535
3040,0.0652714073901152
3036,0.0731081530693393
3032,0.0787215892047212
3028,0.079778524016558
3024,0.0779602260965249
3020,0.0778283402825158
3016,0.0831552021935578
3012,0.0945941217282768
3008,0.11037247587887
3004,0.128929676876309
3000,0.150794015158484
2996,0.177602262345442
2992,0.208504250280321
2988,0.236320838343377
2984,0.24841613854332
2980,0.236821946914889
2976,0.207191687124394
2972,0.172863518600251
2968,0.144075510186101
2964,0.123858303785252
2960,0.109932229245275
2956,0.0998540146885621
2952,0.0942691803085609
2948,0.0944654330303578
2944,0.0982658704543037
2940,0.100239106272148
2936,0.0961952604154011
2932,0.0867367803025633
2928,0.0757065718973676
2924,0.0669107130632657
2920,0.0633278807054066
2916,0.0662900499055097
2912,0.0733815182608752
2908,0.0788367530800544
2904,0.0777623075252626
2900,0.0700442835852287
2896,0.0593121834716595
2892,0.0492006594715619
2888,0.0420375553664276
2884,0.0389232500595118
2880,0.0387452084581593
2876,0.0380799198083008
2872,0.0339234199685149
2868,0.0265471451674516
2864,0.018618062863692
2860,0.0121820147278533
2856,0.00771110711380389
2852,0.00504023102954963
2848,0.00379365618171364
2844,0.0032311475257447
2840,0.00264746763786901
2836,0.00188002200000395
2832,0.0010668066053439
2828,0.000224404397923773
2824,-0.000600666362804084
2820,-0.00117443164232171
2816,-0.00149051329316693
2812,-0.00194131970374487
2808,-0.00269600882627716
2804,-0.00336285085646013
2800,-0.00366687871719689
2796,-0.00393372128253764
2792,-0.00446305253100064
2788,-0.00497755931969582
2784,-0.00514351490780011
2780,-0.0051137782562402
2776,-0.00510912644882784
2772,-0.0049709478296837
2768,-0.00461549943438813
2764,-0.00443554797122607
2760,-0.00475183361192673
2756,-0.00528386550163636
2752,-0.00561059189526737
2748,-0.00575118298101671
2744,-0.00588024060016274
2740,-0.00591207601451995
2736,-0.00578262933003761
2732,-0.00571391187071713
2728,-0.00580719599990662
2724,-0.00579660729981889
2720,-0.00555446119725977
2716,-0.00535978505396981
2712,-0.00533540601371344
2708,-0.00516423770454798
2704,-0.00473130284458504
2700,-0.00449207840419729
2696,-0.00477960436357583
2692,-0.00525753883475673
2688,-0.00551082215676765
2684,-0.00564954414120724
2680,-0.00589404696901694
2676,-0.00610941349464326
2672,-0.00619004407066566
2668,-0.00639206419194147
2664,-0.0068282700627017
2660,-0.00710347550765602
2656,-0.00688643849560374
2652,-0.00645156060162682
2648,-0.00621327376920461
2644,-0.00603392148924918
2640,-0.00562733559840175
2636,-0.00535466731090839
2632,-0.0057211334978642
2628,-0.00638779205492549
2624,-0.00673425071798845
2620,-0.00704923708292224
2616,-0.00791211077260335
2612,-0.008865564057487
2608,-0.00923251556275568
2604,-0.0096642435842554
2600,-0.0111032536451398
2596,-0.0128077664052803
2592,-0.0133922011624845
2588,-0.0132541932215469
2584,-0.0136311013694533
2580,-0.0141033383422087
2576,-0.0136448461432287
2572,-0.0131161459861037
2568,-0.0139243261086169
2564,-0.0152858729138022
2560,-0.0156367361058459
2556,-0.0156436991363504
2552,-0.0167242964039674
2548,-0.0179918117684511
2544,-0.0177239238019584
2540,-0.0167996734579585
2536,-0.0171909675238783
2532,-0.0181506221915715
2528,-0.017458755015121
2524,-0.0153315838389508
2520,-0.0136305330654239
2516,-0.0126805624245594
2512,-0.0116465563145168
2508,-0.010879792150129
2504,-0.0111463434041357
2500,-0.0117703310608535
2496,-0.0119273430745895
2492,-0.0123881167882411
2488,-0.0137112255910053
2484,-0.0144770093608141
2480,-0.013746536613939
2476,-0.01313260641674
2472,-0.0140505845196502
2468,-0.0151377183566666
2464,-0.0147510635941089
2460,-0.0139059881656962
2456,-0.0142308046968058
2452,-0.0150515320650294
2448,-0.0149803378160823
2444,-0.0145282821176925
2440,-0.0146451903857127
2436,-0.0146881565494413
2432,-0.0139300120802764
2428,-0.0133999189609036
2424,-0.0139462698457425
2420,-0.0144303442064204
2416,-0.0139413214209644
2412,-0.0134847806043504
2408,-0.0137191460793239
2404,-0.0133076679280113
2400,-0.0114195149190336
2396,-0.00948371726757347
2392,-0.00882745971581009
2388,-0.00880793365076863
2384,-0.00843255039891709
2380,-0.00813736364763271
2376,-0.00892754213266327
2372,-0.0105196539606472
2368,-0.0113812642226548
2364,-0.0112792750291428
2360,-0.0113734625710329
2356,-0.0109674949183373
2352,-0.00979396468655233
2348,-0.00919689162036383
2344,-0.00958420469028393
2340,-0.00993318008123291
2336,-0.00932517896786825
2332,-0.00852342685712983
2328,-0.00829669230411956
2324,-0.00795092660297606
2320,-0.00695716978310621
2316,-0.00634638810045759
2312,-0.00711400158567344
2308,-0.00829231750962721
2304,-0.00866889274558711
2300,-0.00874451836776934
2296,-0.00898582957501085
2292,-0.00832230297357239
2288,-0.00621501401504728
2284,-0.00438784728316303
2280,-0.00421376463532291
2276,-0.00365047449184361
2272,-0.000214804548041561
2268,0.00391516703009447
2264,0.00537523968510443
2260,0.00685181481779276
2256,0.0137559837713617
2252,0.0229396794541432
2248,0.0260566945344111
2244,0.0244448810001622
2240,0.0307566680994623
2236,0.0467610424155948
2232,0.057860208565036
2228,0.0561879601953943
2224,0.0627901499835879
2220,0.0914216566564158
2216,0.119858820567568
