Wavenumbercm-1,00:09:43
4000,-0.0123393118877656
3996,-0.0128502637804778
3992,-0.0136125848698196
3988,-0.0141959057001759
3984,-0.0142347967014653
3980,-0.0139893309760492
3976,-0.0139241897148423
3972,-0.0140671685663199
3968,-0.0142470887417536
3964,-0.0145763083943091
3960,-0.0151524327888504
3956,-0.0156176649570724
3952,-0.0155894861558886
3948,-0.0152749693190761
3944,-0.015122162193102
3940,-0.0151354908678582
3936,-0.0151065696148898
3932,-0.0151461008220627
3928,-0.0153900016430468
3924,-0.0155776042852945
3920,-0.0154853368932636
3916,-0.0153810570436339
3912,-0.0154320575159581
3908,-0.0151953323796495
3904,-0.0143665701285836
3900,-0.0136550820905379
3896,-0.0138601197193762
3892,-0.0145254380378796
3888,-0.0147406847810291
3884,-0.0144828935897684
3880,-0.014405244426814
3876,-0.0146387572877012
3872,-0.0147750923036041
3868,-0.0147122096463225
3864,-0.014609506512555
3860,-0.0142535437554416
3856,-0.0134450910300948
3852,-0.012804419381943
3848,-0.0130467876870996
3844,-0.0137340368904763
3840,-0.0140803572032595
3836,-0.0141354552628892
3832,-0.0144261064852128
3828,-0.0148009948388352
3824,-0.0147257238882067
3820,-0.014323183020336
3816,-0.0142142675125072
3812,-0.0143187951786456
3808,-0.0140395960570695
3804,-0.0134327019417422
3800,-0.0132037408155016
3796,-0.0135257667273563
3792,-0.0138941245774681
3788,-0.0141816408853897
3784,-0.0144792573168876
3780,-0.0143998330115387
3776,-0.0135740977163391
3772,-0.0126050305578074
3768,-0.0125039264217232
3764,-0.0131812844078501
3760,-0.0135805858347262
3756,-0.0133332589418369
3752,-0.0131130752677174
3748,-0.013411119334049
3744,-0.0137985492533326
3740,-0.0140316484654778
3736,-0.0144732182360601
3732,-0.0150361843954838
3728,-0.0151568839015577
3724,-0.0148311832143632
3720,-0.0144101947616306
3716,-0.0137219947924425
3712,-0.0124492582812265
3708,-0.0111251441067761
3704,-0.0105796918270807
3700,-0.0105642014201654
3696,-0.0102950474333768
3692,-0.00983364621434948
3688,-0.00988185593462665
3684,-0.0104055223775588
3680,-0.0107775915826007
3676,-0.0110733882828068
3672,-0.0117870940223843
3668,-0.0124876225947742
3664,-0.0124573817377305
3660,-0.0120070695423454
3656,-0.0117783693104626
3652,-0.0117074844164756
3648,-0.0113010021313932
3644,-0.0108599362406045
3640,-0.0109970734551281
3636,-0.0114209388463752
3632,-0.0114125824864387
3628,-0.0110538304081553
3624,-0.0111101688943766
3620,-0.0115835669505002
3616,-0.0118143143629299
3612,-0.0117946113742002
3608,-0.0120307332810373
3604,-0.0124441976815003
3600,-0.0125735467482191
3596,-0.0124856644536746
3592,-0.0125168259242179
3588,-0.0126045997320904
3584,-0.0126519486660461
3580,-0.0130506503369247
3576,-0.0138371776205029
3572,-0.014053805958165
3568,-0.0129681777083757
3564,-0.0114839494526527
3560,-0.0109786623210065
3556,-0.0113068434566371
3552,-0.0115555869920861
3548,-0.0117062225909839
3544,-0.0123124367592194
3540,-0.013117545218545
3536,-0.0133431150938285
3532,-0.0129220403887685
3528,-0.0124415838690664
3524,-0.0123066289369589
3520,-0.0126503974101435
3516,-0.013604485927854
3512,-0.0148155945608693
3508,-0.0153961926305573
3504,-0.0151034931283512
3500,-0.0148102700484824
3496,-0.0151044835771732
3492,-0.0154006143127117
3488,-0.0151603608196924
3484,-0.0147932034363521
3480,-0.0145220929234775
3476,-0.0136251310598927
3472,-0.0119311910475245
3468,-0.0108159848303239
3464,-0.0113626469603559
3460,-0.0125693527804674
3456,-0.0127816285410251
3452,-0.0117346192718246
3448,-0.00990912444556195
3444,-0.00722953519641996
3440,-0.00395734340009144
3436,-0.00182490558434256
3432,-0.00235113492244062
3428,-0.00468531822174677
3424,-0.00688623498779958
3420,-0.00843803988021491
3416,-0.0098991977338036
3412,-0.0110717503524856
3408,-0.0113212029652647
3404,-0.0109981561018828
3400,-0.0109183786292539
3396,-0.0109940667033659
3392,-0.0107608900978668
3388,-0.0106311289667928
3384,-0.0112051250071269
3380,-0.011859157243753
3376,-0.0115030948938676
3372,-0.0102993695189225
3368,-0.00926722781422214
3364,-0.00865675829589811
3360,-0.00800540266028283
3356,-0.00741033714258458
3352,-0.00736453835585436
3348,-0.00767557442575191
3344,-0.00783044112781441
3340,-0.00800547843123941
3336,-0.008575718321451
3332,-0.00908533189408219
3328,-0.00888039277449515
3324,-0.00832488310230188
3320,-0.00818711645582382
3316,-0.00830267491886977
3312,-0.00804035755446299
3308,-0.00761631057342763
3304,-0.00769728030093185
3300,-0.00818203111627546
3296,-0.00860277276725267
3292,-0.00923170292233741
3288,-0.0104907907180963
3284,-0.0117423869221888
3280,-0.0119996141277566
3276,-0.0114780202903452
3272,-0.011213422010036
3268,-0.0114171587072424
3264,-0.0114521461700854
3260,-0.0111627982277715
3256,-0.0109619572359637
3252,-0.0108062325477676
3248,-0.0102597312529946
3244,-0.00948051060056532
3240,-0.00907358347592759
3236,-0.00909115782761741
3232,-0.00912432951967803
3228,-0.00915449012157222
3224,-0.00933647211330714
3220,-0.00931046448787082
3216,-0.00873124478159997
3212,-0.00807647885872383
3208,-0.00794737643458959
3204,-0.00797270192340212
3200,-0.00746833334229479
3196,-0.00669305250065145
3192,-0.00633316935404625
3188,-0.00621742610100065
3184,-0.00569469029825348
3180,-0.00492980636612286
3176,-0.00466288839746506
3172,-0.00489992782533045
3168,-0.0049759265531372
3164,-0.00471503662635765
3160,-0.00440965630132008
3156,-0.00391912638673248
3152,-0.00286999007940396
3148,-0.00156725834443733
3144,-0.00069785159753307
3140,-0.000203045288096843
3136,0.000554572811794428
3132,0.00163038006574731
3128,0.0026039590900353
3124,0.00378941573352193
3120,0.00627388777919126
3116,0.0105411232019058
3112,0.0159090294856248
3108,0.0214638989464813
3104,0.0270733328907581
3100,0.0333514944828654
3096,0.0409065135349835
3092,0.0494066735156449
3088,0.0567675006120431
3084,0.0598290982080284
3080,0.0574334593135595
3076,0.0528499678176808
3072,0.0511603464769359
3068,0.0541142273665615
3064,0.0586370098816954
3060,0.0603926449392628
3056,0.0583747232702318
3052,0.055231287864943
3048,0.0541984352774397
3044,0.0569394475546896
3040,0.0630620168863347
3036,0.0702865675851252
3032,0.0753965095745468
3028,0.0765937873153463
3024,0.0754963051267781
3020,0.0760559340946021
3016,0.0815803783003288
3012,0.0929367795642177
3008,0.109001195722047
3004,0.128483085780178
3000,0.151442393017556
2996,0.178928546396731
2992,0.210079520728039
2988,0.238120764197283
2984,0.250568640810655
2980,0.239231840317578
2976,0.209694595219793
2972,0.175389829564888
2968,0.146482522116238
2964,0.125886579438065
2960,0.111456841386451
2956,0.101026645599325
2952,0.0952992053576461
2948,0.095426241254825
2944,0.0991954955532848
2940,0.101242792120631
2936,0.0972710974876447
2932,0.0876500006201111
2928,0.0762604874022008
2924,0.0672377755839874
2920,0.0637374847247742
2916,0.0669041678877331
2912,0.0740811404470885
2908,0.0795318906834548
2904,0.0785226329967804
2900,0.0709235292345889
2896,0.0602175863763814
2892,0.0500283621044282
2888,0.0428304855593518
2884,0.0398000254878694
2880,0.0396892254386048
2876,0.0388566506430001
2872,0.0342587855636916
2868,0.0263902198118125
2864,0.018159036936867
2860,0.0116294142028019
2856,0.00713819684734213
2852,0.00445620485167541
2848,0.0032624175751387
2844,0.00281413818969442
2840,0.00229131880206474
2836,0.00149225533079136
2832,0.000691203149468831
2828,1.79615369689887E-05
2824,-0.000595814283074905
2820,-0.00111771053131675
2816,-0.00153361776516092
2812,-0.00205031380002894
2808,-0.00276502500064802
2804,-0.0034134473238982
2800,-0.00383466644908679
2796,-0.00431931257190877
2792,-0.0050786898420474
2788,-0.00578077134516625
2784,-0.00603820802944456
2780,-0.00596774443705788
2776,-0.00585499836905268
2772,-0.0056476552042761
2768,-0.0052430033717548
2764,-0.00493129183930656
2760,-0.00506916427609948
2756,-0.00555688037872317
2752,-0.00602821205338913
2748,-0.00633597953972286
2744,-0.00651657456394035
2740,-0.00654580774736343
2736,-0.00645130876319636
2732,-0.00640362946523974
2728,-0.00643364492362079
2724,-0.00634893253362106
2720,-0.00613049408477707
2716,-0.00602486293851728
2712,-0.00604844908310124
2708,-0.00586277804295035
2704,-0.0053867631255974
2700,-0.00506049632484854
2696,-0.00520487914664767
2692,-0.00556624327673036
2688,-0.00582088222537845
2684,-0.00606085337083137
2680,-0.00643844663415967
2676,-0.00678860100706888
2672,-0.00695678695885791
2668,-0.00709798633640059
2664,-0.00732243654536782
2660,-0.00742992884755618
2656,-0.00727860184786565
2652,-0.00706988764566022
2648,-0.00696532452729759
2644,-0.00674816017895629
2640,-0.00631692175193521
2636,-0.00613841531669419
2632,-0.00656604037695296
2628,-0.00714177768959844
2624,-0.00736903742617897
2620,-0.00764256454845798
2616,-0.00846999042292162
2612,-0.00943288766403958
2608,-0.0100819920480806
2604,-0.0110384078001281
2600,-0.0127983110559613
2596,-0.0143405052376694
2592,-0.0145270273407427
2588,-0.0140145950825484
2584,-0.0139798114220636
2580,-0.0141237503108006
2576,-0.0138679049838674
2572,-0.0140869011403976
2568,-0.0154350937369848
2564,-0.0165370467417668
2560,-0.0162414261695247
2556,-0.0158945924377329
2552,-0.016875328575405
2548,-0.0179071692998216
2544,-0.0173233574828449
2540,-0.0161825758044824
2536,-0.0162696540676859
2532,-0.0167430271123791
2528,-0.015874103249839
2524,-0.0144279439435056
2520,-0.0140318205593587
2516,-0.0141945238700744
2512,-0.0137271681703705
2508,-0.0132265828429692
2504,-0.0136027268643297
2500,-0.0141473217633097
2496,-0.0142274888939498
2492,-0.0148536017479366
2488,-0.0163532248434055
2484,-0.016823042347421
2480,-0.0152027760768165
