Wavenumbercm-1,00:11:43
4000,-0.0167631114495581
3996,-0.0171085302599253
3992,-0.0177403235927829
3988,-0.0184186654864551
3984,-0.0185913937969169
3980,-0.0182066578324949
3976,-0.0178520194706824
3972,-0.017957835978674
3968,-0.0183381027468576
3964,-0.018621414386325
3960,-0.0187286226851845
3956,-0.0187406589231438
3952,-0.0186713178288994
3948,-0.0185683566616421
3944,-0.0185643656219741
3940,-0.018677295394388
3936,-0.0187521461534593
3932,-0.0186460229719817
3928,-0.0183794507242442
3924,-0.0181495729699562
3920,-0.0182495676990792
3916,-0.0187494441087572
3912,-0.0192354177218678
3908,-0.0191358975865767
3904,-0.0184162483193069
3900,-0.0178422867989631
3896,-0.0180080870959418
3892,-0.0185490641444631
3888,-0.0189007201048926
3884,-0.0190411684834761
3880,-0.0191877585198162
3876,-0.0192138956136289
3872,-0.0189028081079041
3868,-0.0184565571901811
3864,-0.0181562646921847
3860,-0.0178342507878163
3856,-0.0173417979656412
3852,-0.0170964446180628
3848,-0.0173916664226879
3844,-0.0177315594177454
3840,-0.0176708895312248
3836,-0.0174955548316099
3832,-0.0176336077797515
3828,-0.0178478136857333
3824,-0.0178397365500203
3820,-0.0179312472636525
3816,-0.0184161933925204
3812,-0.0187555751711554
3808,-0.0184436035972703
3804,-0.0179098465199201
3800,-0.0178831786168372
3796,-0.0181495960274197
3792,-0.0180987804745386
3788,-0.0180033523673481
3784,-0.0184068240398961
3780,-0.0189190020804719
3776,-0.0186922493685173
3772,-0.0179027491868049
3768,-0.0175943952121384
3764,-0.0180496456231142
3760,-0.018413578884567
3756,-0.0180957626949239
3752,-0.0174104353061869
3748,-0.0168363617381081
3744,-0.016345885858188
3740,-0.0160178732127687
3736,-0.0162415394218524
3732,-0.0168703537683992
3728,-0.0172577716609681
3724,-0.0172406514609965
3720,-0.0170783445708448
3716,-0.0166356816882151
3712,-0.0155492007889688
3708,-0.0141518216056283
3704,-0.0132859163483509
3700,-0.0130789990538637
3696,-0.0130344393413368
3692,-0.0130260579351005
3688,-0.0133040424555646
3684,-0.0137781148497311
3680,-0.0141959808929821
3676,-0.0147960592079322
3672,-0.0157744045382147
3668,-0.0164420453884016
3664,-0.0162643339393791
3660,-0.0157099531607855
3656,-0.0152920681983624
3652,-0.0149546310436383
3648,-0.0146004326975192
3644,-0.0146816266495976
3640,-0.0153681586591232
3636,-0.0159509675655929
3632,-0.0158245518931513
3628,-0.0154766293728191
3624,-0.0157051867248384
3620,-0.0161316615141848
3616,-0.0160317890528415
3612,-0.0157969758287001
3608,-0.0161431391494454
3604,-0.0166329180951273
3600,-0.0164638069066181
3596,-0.0159567614134402
3592,-0.0159933184341423
3588,-0.0164985349063031
3584,-0.0166617537281108
3580,-0.016465471191958
3576,-0.0164022847725949
3572,-0.0163444993551443
3568,-0.0159215254191711
3564,-0.0155615475649767
3560,-0.0158896601988413
3556,-0.0164421510477929
3552,-0.0163555851869709
3548,-0.015704510845323
3544,-0.0152807376621702
3540,-0.0153356883557747
3536,-0.0155323421340767
3532,-0.0157889719182031
3528,-0.0161470574095322
3524,-0.016305398524266
3520,-0.0161683266518256
3516,-0.0161997577101368
3512,-0.016491978272944
3508,-0.0163945135180117
3504,-0.0158606212200384
3500,-0.0161255457959789
3496,-0.01782900517305
3492,-0.0196081257700205
3488,-0.0199577230039072
3484,-0.019273896383246
3480,-0.0187086082729288
3476,-0.0181199353359202
3472,-0.0168053003632245
3468,-0.0153879577112901
3464,-0.0150735598921778
3460,-0.0155268835370152
3456,-0.0153093993744249
3452,-0.0140594706232256
3448,-0.0125039114786117
3444,-0.0107707965851682
3440,-0.0084959850646288
3436,-0.0064721962452621
3432,-0.00624310057430372
3428,-0.00798236184914605
3424,-0.0103158572055404
3420,-0.0121999079854939
3416,-0.0135688159854032
3412,-0.0143134060674312
3408,-0.0141805024971331
3404,-0.0136441265062065
3400,-0.013614471139949
3396,-0.0142618732152403
3392,-0.0150197238602755
3388,-0.0155907394782904
3384,-0.0159859523931186
3380,-0.0158609309660798
3376,-0.0148784025474341
3372,-0.0135365761338903
3368,-0.0127374912214774
3364,-0.0126255654984675
3360,-0.0126249722009501
3356,-0.0124644832839641
3352,-0.0122906589925232
3348,-0.0120361352208177
3344,-0.011560851975182
3340,-0.0111772234435708
3336,-0.0112590474563029
3332,-0.0115651303840054
3328,-0.0116844147101905
3324,-0.0117998031240343
3320,-0.0122038889910456
3316,-0.0125126388200749
3312,-0.0122715921588462
3308,-0.0118978015469913
3304,-0.0120951327174268
3300,-0.0127385107866484
3296,-0.0132746162009014
3292,-0.0137746214356234
3288,-0.0145557794695409
3284,-0.015243198135744
3280,-0.0152945813915513
3276,-0.0150916325583117
3272,-0.0154349018540357
3268,-0.016134134584487
3264,-0.0162010873247845
3260,-0.0153443610430335
3256,-0.014284141550033
3252,-0.0136437710434589
3248,-0.013410381949767
3244,-0.0134757750207733
3240,-0.0137891065032412
3236,-0.0140063907062657
3232,-0.0137857602705488
3228,-0.0133863600593645
3224,-0.0133046985959391
3220,-0.0134528705710295
3216,-0.0134028955508974
3212,-0.0131799634474616
3208,-0.0130340499438326
3204,-0.0127489707693423
3200,-0.0119599064621628
3196,-0.0108924239237456
3192,-0.010054604178923
3188,-0.00943217020386562
3184,-0.00873110769307325
3180,-0.00813833131389038
3176,-0.00807476111251415
3172,-0.00835556092873341
3168,-0.00838039156253512
3164,-0.00801170523810098
3160,-0.00753083894635565
3156,-0.00693634393473005
3152,-0.00602668722062639
3148,-0.00502469007496845
3144,-0.00437329751737629
3140,-0.00396813716643878
3136,-0.00327651639468761
3132,-0.00213670956265205
3128,-0.000772628782869464
3124,0.000937078909833837
3120,0.00352559930995459
3116,0.00712890688896347
3112,0.0111373466354414
3108,0.0147671792745189
3104,0.0177729496127367
3100,0.0205675306642018
3096,0.0238159345854231
3092,0.0277234079376996
3088,0.0313682760643226
3084,0.0331105319484944
3080,0.0323276556086281
3076,0.0305890884704247
3072,0.0302067515928035
3068,0.0317311868127536
3064,0.0335874624845064
3060,0.0341263749457778
3056,0.0335370532839149
3052,0.033472017495925
3048,0.0353907980883892
3044,0.0394931980832697
3040,0.0446377888265337
3036,0.0490063912075949
3032,0.0512770731064015
3028,0.0517921824972048
3024,0.0526420205140498
3020,0.056497516584016
3016,0.0653930446739136
3012,0.0801124687825465
3008,0.100219836554675
3004,0.124786145971987
3000,0.153423457416997
2996,0.186318770027079
2992,0.221699129735197
2988,0.251688398060125
2984,0.263091151481767
2980,0.248919021280953
2976,0.217140207093608
2972,0.182078442344255
2968,0.153002878307007
2964,0.131846524520539
2960,0.116570452915156
2956,0.105821398040849
2952,0.100631542603999
2948,0.101605350267767
2944,0.105730178199253
2940,0.107233298171453
2936,0.101988903984257
2932,0.0909534152088398
2928,0.0786446845972529
2924,0.0695089214085052
2920,0.0665068596400776
2916,0.0702436454122732
2912,0.0776155530509061
2908,0.0827766686568355
2904,0.0810815933248621
2900,0.0725312516283729
2896,0.0608509804805024
2892,0.050042040561334
2888,0.04281733062757
2884,0.0401168251133077
2880,0.0400931403068937
2876,0.0386947142022913
2872,0.0330544979127653
2868,0.0242165828400585
2864,0.0154751857885501
