Wavenumbercm-1,00:30:28
4000,0.0379128484099108
3996,0.0374335281835688
3992,0.0366617431941309
3988,0.0357491957277875
3984,0.0351348722197211
3980,0.0349700017540546
3976,0.0349390543856337
3972,0.0347296006350787
3968,0.0343212537835139
3964,0.0338405366365884
3960,0.0334527053837634
3956,0.0333756979665997
3952,0.0336821257961538
3948,0.0341172306195166
3944,0.0343808139750669
3940,0.0345025480939749
3936,0.0346608153331206
3932,0.0348795895534238
3928,0.0351237596524782
3924,0.035423205826662
3920,0.0356702065268711
3916,0.0356959507207451
3912,0.0356970226093579
3908,0.0361075057836519
3904,0.0368077645316806
3900,0.0369007532981779
3896,0.0360151649703754
3892,0.0349513856600315
3888,0.0344841315052935
3884,0.0346337103157802
3880,0.0351204432753355
3876,0.0358499067682092
3872,0.0364926836691881
3868,0.036376209854254
3864,0.0355567652799021
3860,0.0351024808194488
3856,0.0357392447999634
3852,0.0369253554994696
3848,0.0378233261800684
3844,0.0385489082899452
3840,0.0392207544900116
3836,0.039076303199349
3832,0.037838729181933
3828,0.0366734877293374
3824,0.0364430007400568
3820,0.0365864511350069
3816,0.0361913374454588
3812,0.0354880119751314
3808,0.0350527513324566
3804,0.0346858367788488
3800,0.0340990254219526
3796,0.033722034763664
3792,0.0337624621711918
3788,0.0335441333561012
3784,0.0326462158511555
3780,0.0317979960663989
3776,0.0317566638241818
3772,0.0320460104502711
3768,0.032000834192351
3764,0.0322350282749707
3760,0.0336375696159807
3756,0.0356713338352529
3752,0.0367073065982548
3748,0.0359610129782228
3744,0.0344867458370438
3740,0.0334618505888899
3736,0.0332753405776857
3732,0.0341371511241291
3728,0.0355523066519516
3724,0.0361950571595485
3720,0.0355601428426167
3716,0.0347619297325946
3712,0.0349246544572022
3708,0.0355761291569524
3704,0.0358813847903383
3700,0.0363126633675943
3696,0.0372283884129354
3692,0.0373345460573921
3688,0.0354988140146064
3684,0.0333461929499595
3680,0.0330841363509524
3676,0.0342602336903019
3672,0.0345386390467911
3668,0.0334711225181147
3664,0.032872313893513
3660,0.0333092089394759
3656,0.0339667163382932
3652,0.0340155011739028
3648,0.0330310796442575
3644,0.0309926045844328
3640,0.028710006039724
3636,0.0277508968349648
3632,0.0288880633942744
3628,0.0304297429264678
3624,0.0297940709686281
3620,0.0273207785717029
3616,0.0253898982251053
3612,0.0247968599413115
3608,0.0246205970949092
3604,0.0244234536688768
3600,0.0244512085864757
3596,0.0242535144692651
3592,0.0232168272292435
3588,0.0221363082026461
3584,0.0223121599588547
3580,0.0233817227340254
3576,0.0240944195201594
3572,0.0242029085567312
3568,0.0240884552470047
3564,0.0234693412150701
3560,0.0220633374160428
3556,0.0207599255453071
3552,0.0203966201652375
3548,0.0204299977322842
3544,0.0199805382810961
3540,0.0194845467871678
3536,0.0197050269779532
3532,0.0200170460792771
3528,0.0193658820438328
3524,0.0181986972361471
3520,0.017710679310636
3516,0.0178266896496888
3512,0.017778269205873
3508,0.0177130693932709
3504,0.0180791593836674
3500,0.018201723394222
3496,0.0172489854660648
3492,0.0159688126182217
3488,0.0155686701895378
3484,0.0157170837187052
3480,0.0154023882024995
3476,0.0149493753247842
3472,0.0154418671604971
3468,0.0167925430270546
3464,0.0179332888725466
3460,0.0184786683466806
3456,0.0187914534987943
3452,0.0187992439363682
3448,0.0182429442447564
3444,0.0176706463402628
3440,0.0176908837474825
3436,0.017767744395159
3432,0.0172248869522275
3428,0.0167022411148155
3424,0.0171116699814333
3420,0.0178664472530404
3416,0.0177553190118306
3412,0.0170372092292798
3408,0.017032087606492
3404,0.0179703732726874
3400,0.0188156644345392
3396,0.0189897625827564
3392,0.0189303412572422
3388,0.0189596836144974
3384,0.0189434287992982
3380,0.0190514519462994
3376,0.0197384700088711
3372,0.0209172558173468
3368,0.0220287724841576
3364,0.0228309130291649
3360,0.0234261899701282
3356,0.0238427868700882
3352,0.0242159359243842
3348,0.0248776357135654
3344,0.0256809459878683
3340,0.025923254104028
3336,0.0255728658950175
3332,0.0257141524571199
3328,0.0268941072494697
3324,0.028110064775441
3320,0.0284163706318581
3316,0.0284955104412786
3312,0.0293447263054315
3308,0.0304328054865275
3304,0.0306611322318611
3300,0.0302754337392728
3296,0.0301985669315501
3292,0.0301716121297074
3288,0.0293089944356115
3284,0.028001120552719
3280,0.0274777209054903
3276,0.027777929028013
3272,0.0278384292025296
3268,0.0273976207200701
3264,0.02723766583704
3260,0.0275842288386025
3256,0.0278447429555532
3252,0.0279488727467702
3248,0.028433333350102
3244,0.0291774041404935
3240,0.0294972474337137
3236,0.0295005271828573
3232,0.0300099882577672
3228,0.0311030181039578
3224,0.0319438612088599
