Wavenumbercm-1,01:03:20
4000,0.000501617298252024
3996,0.000128518973339913
3992,-0.000409089443973378
3988,-0.00101264142424892
3984,-0.00159956975797754
3980,-0.00208541560905456
3976,-0.00241932854479208
3972,-0.00255988618961021
3968,-0.00248820728314116
3964,-0.00227325243399375
3960,-0.00197164646323325
3956,-0.00153068009638039
3952,-0.000976021566564804
3948,-0.000617730075439392
3944,-0.000791472733615004
3940,-0.00137878974564329
3936,-0.00179787384510776
3932,-0.00149723782420094
3928,-0.000439813536476769
3924,0.000808909541479048
3920,0.0014534772216428
3916,0.00124132238517514
3912,0.000776363389170191
3908,0.000753917478940634
3904,0.00105606309627426
3900,0.000815461377342605
3896,-0.000223646191184238
3892,-0.00126402912502688
3888,-0.00164100607961332
3884,-0.00143676101410149
3880,-0.000962085304319589
3876,-0.000202684735491725
3872,0.000724516629567323
3868,0.00121747434934272
3864,0.00105903955158096
3860,0.000919579399875369
3856,0.00127648829606732
3852,0.00154954262738979
3848,0.00113805294411837
3844,0.000522346648613255
3840,0.000205583037576969
3836,-0.000178359434618902
3832,-0.000925883165392074
3828,-0.00132459217968957
3824,-0.000792246184533401
3820,-4.4554485115696E-05
3816,-0.000269605698871895
3812,-0.00104884884869937
3808,-0.00119516322694085
3804,-0.000901227945051988
3800,-0.0015652440931601
3796,-0.00340129820862551
3792,-0.00504628102318769
3788,-0.00575694971673309
3784,-0.00577731874003471
3780,-0.00538057718091575
3776,-0.00447522299039598
3772,-0.00326310329933926
3768,-0.00247729769795029
3764,-0.00238001568801436
3760,-0.00219155894349414
3756,-0.00117518732979528
3752,0.00028248080828253
3748,0.000957380841707037
3744,0.000469524506582315
3740,-0.000334949194974906
3736,-0.000729129814313589
3732,-0.000709860191714373
3728,-0.000792247269709808
3724,-0.00133554182445604
3720,-0.0019154063782487
3716,-0.00165733947008071
3712,-0.000477656867355507
3708,0.000443281455479215
3704,0.000392402575956234
3700,0.000320760545976181
3696,0.00117359755824921
3692,0.00227056092526381
3688,0.00230920846970337
3684,0.00162340303058232
3680,0.0014370835799205
3676,0.00146424247501271
3672,0.000317494702200296
3668,-0.00159385371759929
3664,-0.00234531029607917
3660,-0.00156297168343504
3656,-0.00026975571599926
3652,0.000413830239615555
3648,3.76027482214369E-05
3644,-0.00122520667363977
3640,-0.00301645555843638
3636,-0.00463693324009001
3632,-0.00535148462276843
3628,-0.00551673655673018
3624,-0.00636613652882203
3620,-0.00788068261477289
3616,-0.00875908077960653
3612,-0.00856631127037721
3608,-0.00832489535879273
3604,-0.0088601185469308
3600,-0.00982821255237303
3596,-0.0107997092412309
3592,-0.0118497889120983
3588,-0.0128895357497989
3584,-0.0135368837826246
3580,-0.0139315127319402
3576,-0.0144206632907836
3572,-0.0147691921112289
3568,-0.0145004859983717
3564,-0.0140071351269514
3560,-0.0142407820925118
3556,-0.015218654151149
3552,-0.016267912602225
3548,-0.0171869419816864
3544,-0.0180310263394984
3540,-0.018236563555636
3536,-0.017330143882549
3532,-0.0161783868748277
3528,-0.0163220827125752
3524,-0.0179625831050091
3520,-0.0196766748152887
3516,-0.0204817454889525
3512,-0.0206096807602531
3508,-0.0204802668235435
3504,-0.0201518495243278
3500,-0.0199282644255858
3496,-0.0202989163961387
3492,-0.0210331556214497
3488,-0.0214214473714657
3484,-0.0214576768800523
3480,-0.0217891181082919
3476,-0.0224326201659178
3472,-0.0225835020816964
3468,-0.0219980332010228
3464,-0.0214621327161519
3460,-0.0215706934434085
3456,-0.0218075671262886
3452,-0.0213342000088712
3448,-0.0200370779874017
3444,-0.0184747846642223
3440,-0.0172514510164769
3436,-0.0167707244269408
3432,-0.0170317770617915
3428,-0.0174807296216971
3424,-0.017612884920385
3420,-0.0176688376479531
3416,-0.0182615899188393
3412,-0.0193290752124554
3408,-0.0200717507263741
3404,-0.0199704972149419
3400,-0.0192773782791405
3396,-0.0185459638175843
3392,-0.0180396148610137
3388,-0.0176687247716794
3384,-0.0171974034944959
3380,-0.0162989282475048
3376,-0.0147715914248135
3372,-0.0129514079406873
3368,-0.0116107653742528
3364,-0.0112660224222198
3360,-0.0116777470893581
3356,-0.0120452369869302
3352,-0.0115999311972391
3348,-0.010241140176026
3344,-0.00863415913346082
3340,-0.00750564408656848
3336,-0.00683265125291233
3332,-0.00601430215447975
3328,-0.0049224162511515
3324,-0.00423433495875656
3320,-0.00440696304424487
3316,-0.00490551915083657
3312,-0.00496337721470597
3308,-0.00457569771595649
3304,-0.00417723597945833
3300,-0.00387404160640485
3296,-0.0036422673484636
3292,-0.00380446899214425
3288,-0.00456214582233649
3284,-0.00536758334582837
3280,-0.00555061191727171
3276,-0.00537218832386217
3272,-0.00560779916894031
3268,-0.00623757507019306
3264,-0.00641036679075894
3260,-0.00570399785069909
3256,-0.00463910371345019
3252,-0.00383744569081637
3248,-0.0033417852065753
3244,-0.00297634449022668
3240,-0.00276519842613097
3236,-0.00272532730086298
3232,-0.0026829907732755
3228,-0.00248691812989348
3224,-0.00208155909716043
3220,-0.00141538106064703
3216,-0.000573650601850546
3212,6.00632816018659E-05
3208,0.000185175382781892
3204,0.000125620354426034
3200,0.000552615787120648
3196,0.00161759984929412
3192,0.00279082342831627
3188,0.00358838389470102
3184,0.00406813237886633
3180,0.00447676392952457
3176,0.0048781998110077
3172,0.00529619073425179
3168,0.00591284529368257
3164,0.00689541753731476
3160,0.00815493861109458
3156,0.0094147084785703
3152,0.0104961820486944
3148,0.0114601152565768
3144,0.0125473340924234
3140,0.0139610447078125
3136,0.0155997627591666
3132,0.0171223829949883
3128,0.0184308994878728
3124,0.0200712437061956
3120,0.0229397282639144
3116,0.0274999767733255
3112,0.0333890735475668
3108,0.0396847107079219
3104,0.0457353239636048
3100,0.051923756691321
3096,0.0594869822263326
3092,0.0691172666456652
3088,0.0791962696507722
3084,0.0858427134589621
3080,0.0861875893590105
3076,0.0822913311310034
3072,0.0801182227246722
3068,0.0837836594135572
3064,0.0916034300774892
3060,0.0977771601297483
3056,0.0982318542852682
3052,0.0942555253940372
3048,0.0904180584323874
3044,0.0907047058834204
3040,0.0965044325814014
3036,0.106331551698254
3032,0.116258348863732
3028,0.12190553490774
3024,0.122116317643934
3020,0.120330769445814
3016,0.121539899254651
3012,0.128030748385114
3008,0.137799897722245
3004,0.146634888881361
3000,0.151233942477659
2996,0.150325499099742
2992,0.143824400561594
2988,0.132329129289601
2984,0.117776940155474
2980,0.103103583856157
2976,0.0902820063041643
2972,0.0801756801172368
2968,0.0748414267931014
2964,0.0776695989531834
2960,0.0890550695775339
2956,0.102431109249331
2952,0.107394200414785
2948,0.0992416701856869
2944,0.0830527903749192
2940,0.0670319422126811
2936,0.0559851161556183
2932,0.0509908246493175
2928,0.0521445263836745
2924,0.0598463025480602
2920,0.0725425982963136
2916,0.0842964992972609
2912,0.0877881293681171
2908,0.0807440327495839
2904,0.0675882111544282
2900,0.0547073380078114
2896,0.0452701703571059
2892,0.0387806918689725
2888,0.0340263633042213
2884,0.0307172096658731
2880,0.0286322341545293
2876,0.0269861528566301
2872,0.0253991366242587
2868,0.0245016063647558
2864,0.0248522468834509
2860,0.0258753388577188
2856,0.0264028590599444
2852,0.0259433798220856
2848,0.0250003658509304
2844,0.0242629808492044
2840,0.0239274149105685
2836,0.0236463037140998
2832,0.0228276677884397
2828,0.0211883063868014
2824,0.0191263028492531
2820,0.0173046932611745
2816,0.0158902233288624
2812,0.0145855835861774
2808,0.0133132558703442
2804,0.0123125789862483
2800,0.0115588320224428
2796,0.0106552626915079
2792,0.00942753063042738
2788,0.00813035152689701
2784,0.00697693552904142
2780,0.00597871265141718
2776,0.00529000440513435
2772,0.00512781548229241
2768,0.00526009410431417
2764,0.00514186192025298
2760,0.00466037190549932
2756,0.00424913060255631
2752,0.0041660048780913
2748,0.00417016345935729
2744,0.00404293368165416
2740,0.00389836908921215
2736,0.00384174475588181
2732,0.00381194568808865
2728,0.00389353347339128
2724,0.00430661774136532
2720,0.00494106286660097
